headline,date,link
The Trump military parade was always a really bad idea,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/-DVYngmgdB4/index.html
Trump and Macron at Bastille Day (2017),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/IIL8-MyayoM/trump-macron-bastille-day-mxb-lon-orig.cnn
Here's how other countries do military parades,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/dv-MpWciF2c/trump-military-parade-russia-china-france-north-korea-lon-orig-ejk.cnn
This is what previous US military parades looked like,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/4CckYEV_NPg/index.html
Chris Watts pleaded for his family's return hours before his arrest,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/RYjqEW2t3rE/index.html
Video shows CO mom tell husband about pregnancy,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/94Vhb-pISO0/colorado-husband-arrested-wife-daughters-bodies-found-pregnancy-video-vpx.hln
Mormons don't want you calling them Mormons anymore,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/YIDdWIhkXPw/index.html
What it felt like inside the fire tornado that killed a California firefighter,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/oojgH6c71mI/index.html
Video shows fire tornado that killed firefighters,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/89Y2Jlm7QdM/california-wildfire-funnel-smoke-flames-aerials-tornado-newday-vpx.cnn
Anti-Semitism is so bad in Britain that some Jews are planning to leave,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/-SZXoBiM7jc/index.html
Pennsylvania sex abuse report presents crucial test for Pope Francis,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/itWirsM06g0/index.html
Police use Taser on 87-year-old woman cutting dandelions with a knife,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/GtMuAy-Qn_0/index.html
Paul Manafort trial: judge says he's received threats,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/iTDL39O9ll4/index.html
Live: Paul Manafort trial jury deliberations,2018-07-31 18:10:45+00:00,http://rss.cnn.com/~r/rss/cnn_topstories/~3/QE6dyG0QDug/index.html
Democrats weigh their options as Pelosi -- and others -- eye speakership,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/597GS3ooKGc/index.html
Conway comments on security clearance stripping,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/BKB4Mr4SdnM/kellyanne-conway-security-clearance-sot-vpx.cnn
Retired admiral pens stunning rebuke of Trump,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/w3J1HJiWaYA/bin-laden-raid-mcraven-oped-against-trump-sitroom-vpx.cnn
What Trump defenders get wrong about stripping John Brennan's security clearance,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/r2M_O0cfBcg/index.html
Trump: I've never respected John Brennan,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/fm99T7_A7Kw/trump-security-clearance-sot-vpx.cnn
Mysterious Russian satellite worries experts,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/mFuS6G-iMV4/russian-nesting-doll-satellites-todd-tsr-vpx.cnn
Teachers donating sick days is a symptom of a wretched system (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/laV10udfUZU/index.html
Reporter details life in the Conway household,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/nW90r3Jxn3o/kellyanne-and-george-conway-household-terris-sot-newday-vpx.cnn
Sea turns red with blood after whale hunt in Faroe Islands,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/VHsUnbOixXE/index.html
Suicide survivor gets historic face transplant,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/RqDHuanhJkA/face-transplant-natgeo.cnn
Escape from the Mayo Clinic: How CNN reported the story,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/ofTsgH56ycQ/index.html
How Trump could ruin Elon Musk's plan to take Tesla private,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/v3s6wuOOja4/index.html
Aretha Franklin: Inside the singer's final days,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/lGg6HDPPvZw/index.html
Aretha's granddaughter shares video from March,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/G9TKPDWuBb0/victorie-franklin-video-tribute-to-grandmother-aretha-vpx.hln
Tribute concert for Aretha Franklin to be held in NYC,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/jAkrxEsTdIU/index.html
What it was like to work with Aretha Franklin,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/v2H6TjOGbu8/index.html
"Low-carb and high-carb diets increase risk of early death, study finds",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/dcWm3g66pGQ/index.html
Mom rescues kids just before toy car fire,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/Yo2m2TlXFOw/mother-saves-kids-toy-car-fire-orig-vstan-bdk.cnn
The week in 25 photos,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/kPxtS-pc_9c/index.html
Here's who will be hurt by New York's cap on Uber and Lyft (Opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/g5Foj9yqZTc/index.html
The scientific theories battling to explain the universe (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/y7rl-d-7kZA/index.html
Trump's all-about-me approach is warping the presidency (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/Bq79Km8Mye0/index.html
Hezbollah is a terror group. The West needs to wake up,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/qXsjgleX_Kc/index.html
'Listen at her!' The celestial voice of Aretha Franklin (opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/KTycAYGx3Us/index.html
Bernie Sanders: Medicare for all's time has come (Opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/tjV6Yg6_igs/index.html
Billionaires reach for the stars while world suffers (Opinion),,http://rss.cnn.com/~r/rss/cnn_topstories/~3/_17peVkvE4s/index.html
Just how many secret tapes does Omarosa actually have?,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/WLXSiz4wxSI/index.html
Aretha Franklin and US presidents,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/_kkAiVfBGnQ/index.html
John Lewis: Franklin a 'great spirit',,http://rss.cnn.com/~r/rss/cnn_topstories/~3/MFTOVZoVB88/rep-john-lewis-aretha-franklin-great-spirit-civil-rights-sot-ip-vpx.cnn
Democrats threaten to sue for Kavanaugh documents,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/iZVGhGHegcQ/index.html
"CDC graphic novel foreshadows swine flu in California, Michigan",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/mlMf5L-PE2Y/index.html
Meet the man bringing Chance the Rapper's music to the deaf community,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/vKl38_sH2hE/index.html
Families struggle with anxiety over chemicals in tap water,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/qkt0rTe1qNk/index.html
"Life expectancy dropped in US and UK, rose in Australia and Japan, new study finds",,http://rss.cnn.com/~r/rss/cnn_topstories/~3/JA9kC0oMp_Y/index.html
A contact lens was embedded in woman's eyelid for 28 years,,http://rss.cnn.com/~r/rss/cnn_topstories/~3/mZnUn6uDSAA/index.html
Ken Vogel talks new reporting on Omarosa tapes,,http://www.msnbc.com/craig-melvin/watch/ken-vogel-talks-new-reporting-on-omarosa-tapes-1301248067582
Craig Melvin reports on the nation's growing homeless epidemic,,http://www.msnbc.com/craig-melvin/watch/craig-melvin-reports-on-the-nation-s-growing-homeless-epidemic-1301246531604
North Carolina man speaks out after arrest for illegal voting,,http://www.msnbc.com/craig-melvin/watch/north-carolina-man-speaks-out-after-arrest-for-illegal-voting-1301242435503
Blackwater founder talks plan to privatize war in Afghanistan,,http://www.msnbc.com/andrea-mitchell-reports/watch/blackwater-founder-talks-plan-to-privatize-war-in-afghanistan-1301167683721
"Facing backlash, Trump touts 'tremendous response' on security clearances",,http://www.msnbc.com/rachel-maddow-show/facing-backlash-trump-touts-tremendous-response-security-clearances
Mother details child separation at border,,http://www.msnbc.com/msnbc/watch/mother-details-child-separation-at-border-1301156419558
Turkey's currency crisis could have global impact,,http://www.msnbc.com/velshi-ruhle/watch/turkey-s-currency-crisis-could-have-global-impact-1301140035815
The Vatican responds to Catholic sexual abuse scandal in PA,,http://www.msnbc.com/velshi-ruhle/watch/the-vatican-responds-to-catholic-sexual-abuse-scandal-in-pa-1301141059621
"Friday's Campaign Round-Up, 8.17.18",,http://www.msnbc.com/rachel-maddow-show/fridays-campaign-round-81718
President Trump gearing up to strip more security clearances,,http://www.msnbc.com/velshi-ruhle/watch/president-trump-gearing-up-to-strip-more-security-clearances-1301131843789
People are Abandoning Big Tech,2018-08-16T17:02:18-05:00,https://www.infowars.com/minds-coms-bill-ottman-people-are-abandoning-big-tech/
Biggest Bear Market Ever Incoming,2018-08-17T12:20:05-05:00,https://www.infowars.com/schiff-biggest-bear-market-ever-incoming/#vuukle-comments
Billion-Dollar EpiPen Now Faces Generic Competition,2018-08-17T11:59:12-05:00,https://www.infowars.com/billion-dollar-epipen-now-faces-generic-competition/#vuukle-comments
Liberals Attack ‘Queer Eye’ Star For Tweeting ‘Not All Republicans Are Racist’,2018-08-16T18:54:29-05:00,https://www.infowars.com/liberals-attack-queer-eye-star-for-tweeting-not-all-republicans-are-racist/#vuukle-comments
Alex Jones ‘Takes a Licking and Keeps on Ticking’,2018-08-16T12:19:49-05:00,https://www.infowars.com/drudge-alex-jones-takes-a-licking-and-keeps-on-ticking/
Trump’s Tax Cuts to Save Billions in Energy Bills,2018-08-16T13:23:29-05:00,https://www.infowars.com/trumps-tax-cuts-to-save-billions-in-energy-bills/
Armed Robbers Flee After Pharmacist Pulls Gun,2018-08-16T12:35:04-05:00,https://www.infowars.com/armed-robbers-flee-after-pharmacist-pulls-gun/#vuukle-comments
Revealed: Tape Exists of President Using N-Word,2018-08-15T14:17:20-05:00,https://www.infowars.com/revealed-tape-exists-of-president-using-n-word/
AP Launches Media Hoax Claiming Alex Jones’ Radio Station Shut Down,2018-08-16T12:22:01-05:00,https://www.infowars.com/ap-launches-media-hoax-claiming-alex-jones-radio-station-shut-down/
‘Crazy’ Brennan Has Called For Death Penalty For President Trump,2018-08-17T09:34:13-05:00,https://www.infowars.com/rand-paul-crazy-brennan-has-called-for-death-penalty-for-president-trump/#vuukle-comments
Globalists Purging Patriots Ahead Of The Coming False Flag,2018-08-17T11:33:26-05:00,https://www.infowars.com/globalists-purging-patriots-ahead-of-the-coming-false-flag/#vuukle-comments
Chelsea Clinton Defending Abortion as an Economic Good is Like Hitler Defending Killing Jews,2018-08-16T14:08:35-05:00,https://www.infowars.com/franklin-graham-chelsea-clinton-defending-abortion-as-an-economic-good-is-like-hitler-defending-killing-jews/
Roughly 20 Illegal Immigrant Children Do Not Appear In Deportation Hearings Per Day,2018-08-17T00:00:00,http://dailycallernewsfoundation.org/2018/08/17/roughly-20-illegal-immigrant-children-do-not-appear-in-deportation-hearings-per-day/
Millennial Couple Bikes Through ISIS Territory to Prove ‘Humans Are Kind’ and Gets Killed,2018-08-16T05:41:34-05:00,https://www.infowars.com/millennial-couple-bikes-through-isis-territory-to-prove-humans-are-kind-and-gets-killed/
NY Gov. Unveils Dems’ New 2020 Slogan,2018-08-15T18:05:03-05:00,https://www.infowars.com/ny-gov-unveils-dems-new-2020-slogan-america-was-never-that-great/
Turkey’s Collapse Could Send “Millions” of Refugees Into Europe,2018-08-17T11:38:31-05:00,https://www.infowars.com/turkeys-collapse-could-send-millions-of-refugees-into-europe/
Exclusive! Watch The Most Censored News Program In The Western Hemisphere,2018-08-17T11:11:27-05:00,https://www.infowars.com/exclusive-watch-the-most-censored-news-program-in-the-western-hemisphere/#vuukle-comments
Learning You’re From Unplanned Pregnancy “Dooms Every Relationship” Afterwards – Study,2018-08-17T13:27:01-05:00,https://www.infowars.com/learning-youre-from-unplanned-pregnancy-dooms-every-relationship-afterwards-study/
Experts Disagree If “Catching Up” on Sleep Possible,2018-08-16T14:42:34-05:00,https://www.infowars.com/experts-disagree-if-catching-up-on-sleep-possible/
“Merkel Must Go!” Chant Launched at German Leader,2018-08-17T11:08:29-05:00,https://www.infowars.com/merkel-must-go-chant-launched-at-german-leader/
Syke Edit of Lester Holt Reveals Deceptive Edit Techniques Used Against Alex Jones,2018-08-16T19:52:59-05:00,https://www.infowars.com/syke-edit-of-lester-holt-reveals-deceptive-edit-techniques-used-against-alex-jones/
Syke Edit of Lester Holt Reveals Deceptive Edit Techniques Used Against Alex Jones,2018-08-16T19:52:59-05:00,https://www.infowars.com/syke-edit-of-lester-holt-reveals-deceptive-edit-techniques-used-against-alex-jones/#vuukle-comments
Colo. After Same Christian Baker Over Transgender Cake!,2018-08-15T13:51:28-05:00,https://www.infowars.com/colo-after-same-christian-baker-over-transgender-cake/
Twitter Deletes Videos Proving Alex Jones Does Not Want Violence,2018-08-16T13:34:31-05:00,https://www.infowars.com/twitter-deletes-videos-proving-alex-jones-does-not-want-violence/#vuukle-comments
Media False Flag Imminent!,2018-08-15T22:50:48-05:00,https://www.infowars.com/emergency-alert-media-false-flag-imminent/
Dozen Former Intel Officials Attack Trump Over Brennan Clearance Stripping,2018-08-17T06:10:49-05:00,https://www.infowars.com/dozen-former-intel-officials-attack-trump-over-brennan-clearance-stripping/
Donald Trump’s Black Approval Rating Almost Double That of Last Year,2018-08-16T05:58:10-05:00,https://www.infowars.com/poll-donald-trumps-black-approval-rating-almost-double-that-of-last-year/
John Brennan A “Clear And Present Danger”,2018-08-16T12:59:45-05:00,https://www.infowars.com/army-brigadier-general-john-brennan-a-clear-and-present-danger/
"Overdoses Kill Over 70,000 in One Year – CDC",2018-08-16T11:44:39-05:00,https://www.infowars.com/overdoses-kill-over-70000-in-one-year-cdc/
Deep State Seeks To Blame Alex Jones For Future Terror Attack,2018-08-17T11:59:42-05:00,https://www.infowars.com/deep-state-seeks-to-blame-alex-jones-for-future-terror-attack/#vuukle-comments
‘Alex Jones Has Flagship Pirate Radio Station Shut Down’,2018-08-17T12:36:21-05:00,https://www.infowars.com/fake-news-alex-jones-has-flagship-pirate-radio-station-shut-down/#vuukle-comments
AP Launches Media Hoax Claiming Alex Jones’ Radio Station Shut Down,2018-08-16T12:22:01-05:00,https://www.infowars.com/ap-launches-media-hoax-claiming-alex-jones-radio-station-shut-down/#vuukle-comments
President Trump Pays Tribute to Aretha Franklin,2018-08-16T11:46:12-05:00,https://www.infowars.com/trump-pays-tribute-to-aretha-franklin-voice-was-gift-from-god/
Trump “Suspects” Revoking Security Clearance of Fusion GPS Worker’s Spouse,2018-08-17T12:50:47-05:00,https://www.infowars.com/trump-suspects-revoking-security-clearance-of-fusion-gps-workers-spouse/
UK Imam “Called for Armed Jihad” Before Manchester Attack – Muslim Scholars,2018-08-17T11:26:21-05:00,https://www.infowars.com/uk-imam-called-for-armed-jihad-before-manchester-attack-muslim-scholars/
Music Industry Censorship in the Live Music Capital of the World,2018-08-15T15:20:08-05:00,https://www.infowars.com/music-industry-censorship-in-the-live-music-capital-of-the-world/
“Ambien Tweeting” Popular Excuse Due to “Bizarre” Side Effects,2018-08-17T12:06:10-05:00,https://www.infowars.com/ambien-tweeting-popular-excuse-due-to-bizarre-side-effects/
